,Date,Team 1 ID,Team 2 ID,winner
24269,2017-01,5988,5973,5973
24270,2017-01,6902,6651,6651
24271,2017-01,6615,6665,6665
24272,2017-01,7533,4991,4991
24273,2017-01,4494,5310,4494
24274,2017-01,4608,5991,4608
24275,2017-01,6667,6137,6137
24284,2017-01,6665,5995,6665
24285,2017-01,4991,4494,4991
24286,2017-01,5973,6667,6667
24287,2017-01,6902,5991,5991
24288,2017-01,7533,5310,7533
24289,2017-01,5378,5995,5378
24290,2017-01,6651,5378,5378
24291,2017-01,6137,4608,4608
24303,2017-01,6902,6615,6902
24159,2017-01,6134,5991,5991
24305,2017-01,7533,6902,7533
24306,2017-01,4494,5973,5973
24308,2017-01,6651,6667,6651
24158,2017-01,6211,6242,6211
24245,2017-01,7105,6673,6673
24156,2017-01,7175,7532,7532
23912,2017-01,5310,4494,4494
23913,2017-01,5310,4494,4494
23916,2017-01,4991,5995,4991
23917,2017-01,4991,5995,4991
23918,2017-01,4991,7144,4991
23919,2017-01,4991,7144,4991
23920,2017-01,6667,7489,6667
23921,2017-01,6667,7489,6667
23954,2017-01,4688,5991,4688
23955,2017-01,4688,5991,5991
23964,2017-01,7268,5378,5378
23965,2017-01,7268,5378,7268
23996,2017-01,5378,7217,5378
23997,2017-01,5378,7217,5378
24000,2017-01,7217,5991,5991
24001,2017-01,7217,5991,5991
24016,2017-01,7175,4674,7175
24017,2017-01,5988,7532,5988
24018,2017-01,6094,7157,6094
24019,2017-01,4674,7169,4674
24020,2017-01,7175,7534,7175
24031,2017-01,6947,5991,5991
24032,2017-01,6947,5991,5991
23911,2017-01,7018,5995,5995
23910,2017-01,7018,5995,7018
23909,2017-01,6896,6902,6896
23908,2017-01,6896,6902,6902
24157,2017-01,6211,6242,6211
23834,2017-01,6134,4674,6134
23835,2017-01,6134,4674,6134
23850,2017-01,5158,4674,4674
23852,2017-01,7157,4674,4674
23858,2017-01,5158,7157,7157
23859,2017-01,5158,7157,7157
23860,2017-01,5996,7157,7157
23861,2017-01,5996,7157,7157
23882,2017-01,4674,7157,7157
23883,2017-01,4674,7157,7157
24037,2017-01,5378,4688,5378
23884,2017-01,4674,7517,4674
23888,2017-01,6134,7157,7157
23889,2017-01,6134,7157,7157
23890,2017-01,6667,5988,6667
23891,2017-01,6667,5988,5988
23892,2017-01,6667,5988,6667
23901,2017-01,5988,7175,7175
23902,2017-01,5988,7175,5988
23903,2017-01,5988,7175,5988
23905,2017-01,4494,7532,7532
23906,2017-01,4494,7532,4494
23907,2017-01,6896,6902,6896
23885,2017-01,4674,7517,4674
24038,2017-01,5378,4688,5378
23904,2017-01,4494,7532,4494
24046,2017-01,7268,5991,5991
24131,2017-01,5005,6301,5005
24132,2017-01,7557,7558,7557
24133,2017-01,7557,7558,7557
24134,2017-01,6290,5479,6290
24135,2017-01,6290,5479,6290
24136,2017-01,7010,7559,7010
24137,2017-01,7010,7559,7010
24140,2017-01,5991,5929,5929
24141,2017-01,5991,5929,5991
24142,2017-01,5991,5929,5991
24143,2017-01,5988,4674,5988
24145,2017-01,5378,5929,5378
24146,2017-01,5378,5929,5378
24147,2017-01,6134,5378,6134
24148,2017-01,6134,5378,6134
24149,2017-01,6211,6673,6673
24150,2017-01,6211,6673,6211
24151,2017-01,6211,6673,6211
24152,2017-01,5988,7532,5988
24153,2017-01,5988,7532,5988
24154,2017-01,7175,7532,7175
24045,2017-01,7268,5991,5991
24155,2017-01,7175,7532,7532
24130,2017-01,5005,6301,5005
24129,2017-01,7010,5005,5005
24144,2017-01,5988,4674,5988
24127,2017-01,7010,5005,5005
24050,2017-01,5378,6947,5378
24128,2017-01,7010,5005,7010
24079,2017-01,5378,5991,5378
24080,2017-01,5378,5991,5991
24091,2017-01,4674,7169,7169
24092,2017-01,4674,7169,4674
24093,2017-01,4674,7169,4674
24049,2017-01,5378,6947,5378
24097,2017-01,5991,4863,4863
24098,2017-01,5991,4863,5991
24102,2017-01,7018,5378,5378
24103,2017-01,7018,5378,5378
24096,2017-01,5991,4863,5991
24117,2017-01,7557,5974,5974
24125,2017-01,6673,7105,6673
24106,2017-01,7532,7157,7532
24118,2017-01,7557,5974,7557
24116,2017-01,7557,5974,7557
24115,2017-01,5378,7244,5378
24126,2017-01,6673,7105,6673
24113,2017-01,6094,7532,7532
24112,2017-01,6094,7532,7532
24107,2017-01,7532,7157,7532
24114,2017-01,5378,7244,5378
25044,2017-02,6301,6710,6710
25039,2017-02,5378,6665,5378
25043,2017-02,6137,4608,6137
25042,2017-02,6137,4608,6137
25041,2017-02,5378,6665,5378
25040,2017-02,5378,6665,6665
25005,2017-02,4688,7157,4688
25029,2017-02,6301,7558,6301
25037,2017-02,6665,4411,6665
25030,2017-02,6301,7558,6301
25028,2017-02,6301,7558,7558
25002,2017-02,6301,7217,6301
25009,2017-02,6094,4674,6094
25038,2017-02,6665,4411,6665
25045,2017-02,6301,6710,6301
25094,2017-02,7532,6758,6758
25047,2017-02,7533,6137,6137
25048,2017-02,7533,6137,6137
25070,2017-02,6902,7234,6902
25087,2017-02,5378,6137,6137
25088,2017-02,5378,6137,5378
25089,2017-02,5378,6137,5378
25092,2017-02,7532,6758,6758
25093,2017-02,7532,6758,7532
25096,2017-02,7175,4674,4674
25097,2017-02,4674,7175,7175
25098,2017-02,7157,7234,7157
25102,2017-02,5310,5991,5310
24989,2017-02,6651,7533,7533
25099,2017-02,7157,7578,7157
25046,2017-02,6301,6710,6710
24988,2017-02,6651,7533,7533
24912,2017-02,7533,6615,6615
24986,2017-02,4494,5378,5378
24872,2017-02,4602,7157,4602
25104,2017-02,5991,5310,5991
24883,2017-02,6902,6375,6902
24900,2017-02,6137,4863,6137
24904,2017-02,5378,7557,5378
24907,2017-02,6665,5005,6665
24909,2017-02,7105,6301,7105
24911,2017-02,7532,7566,7566
24913,2017-02,4991,6651,6651
24925,2017-02,6665,6615,6665
24931,2017-02,6211,4608,4608
24933,2017-02,5005,7533,7533
24936,2017-02,4863,4411,4411
24942,2017-02,7557,4991,4991
24987,2017-02,4494,5378,5378
24946,2017-02,6667,6211,6667
24949,2017-02,4411,5752,5752
24963,2017-02,6301,6057,6301
24964,2017-02,6667,4494,4494
24966,2017-02,6137,5752,6137
24967,2017-02,5378,6651,6651
24968,2017-02,7533,6615,7533
24969,2017-02,7533,6615,7533
24971,2017-02,4411,5752,4411
24972,2017-02,4411,5752,4411
24973,2017-02,4991,5378,5378
24974,2017-02,4991,5378,5378
24975,2017-02,4608,6667,4608
24976,2017-02,4608,6667,6667
24977,2017-02,4608,6667,4608
24948,2017-02,4608,4494,4494
25111,2017-02,7532,7331,7532
25327,2017-02,4674,7367,7367
25116,2017-02,7532,7145,7532
25272,2017-02,6301,7632,6301
25273,2017-02,6301,7632,6301
25276,2017-02,7157,7175,7157
25277,2017-02,7157,7175,7175
25278,2017-02,7157,7175,7157
25281,2017-02,7175,7331,7331
25282,2017-02,7175,7331,7175
25283,2017-02,7175,7331,7175
25284,2017-02,6301,5479,6301
25285,2017-02,6301,5479,6301
25286,2017-02,4602,7157,7157
25287,2017-02,4602,7157,7157
25315,2017-02,7157,7020,7157
25322,2017-02,6386,6301,6386
25263,2017-02,5395,7175,7175
25323,2017-02,6386,6301,6301
25328,2017-02,4674,7367,4674
25329,2017-02,4674,7367,4674
25339,2017-02,5005,7217,5005
25340,2017-02,5005,7217,5005
25345,2017-02,7532,7331,7532
25347,2017-02,6902,7639,6902
25348,2017-02,7566,6902,7566
25352,2017-02,7157,7145,7157
25353,2017-02,7157,7145,7157
25363,2017-02,6301,7592,6301
25364,2017-02,6301,7592,6301
25365,2017-02,4674,7020,7020
25366,2017-02,4674,7020,7020
24871,2017-02,4602,7157,4602
25324,2017-02,6386,6301,6386
25261,2017-02,7157,7489,7157
25259,2017-02,6301,7630,6301
25226,2017-02,7175,4501,7175
25117,2017-02,7532,7145,7532
25121,2017-02,6710,6301,6301
25124,2017-02,6902,5988,5988
25126,2017-02,5974,6290,5974
25128,2017-02,6673,5973,5973
25135,2017-02,6290,5974,6290
25136,2017-02,4991,5995,4991
25137,2017-02,5973,6673,6673
25144,2017-02,7175,7169,7175
25145,2017-02,7175,7169,7175
25150,2017-02,4674,6665,6665
25151,2017-02,6134,4494,4494
25154,2017-02,6665,4674,6665
25162,2017-02,6615,7010,6615
25163,2017-02,4494,6134,4494
25167,2017-02,7532,6758,7532
25171,2017-02,7010,6615,7010
25225,2017-02,7175,4501,7175
25224,2017-02,6137,7104,6137
25223,2017-02,6211,5752,5752
25216,2017-02,7557,6736,7557
25215,2017-02,7104,6137,6137
25214,2017-02,5752,6211,5752
25112,2017-02,7532,7331,7532
25213,2017-02,5005,5973,5973
25205,2017-02,7592,6301,6301
25203,2017-02,6736,7557,7557
25194,2017-02,7175,6094,6094
25193,2017-02,7175,6094,6094
25178,2017-02,5752,6386,5752
25176,2017-02,6386,5752,5752
25206,2017-02,5973,5005,5973
24870,2017-02,4602,7157,7157
24970,2017-02,4411,5752,5752
24846,2017-02,5988,7157,7157
24560,2017-02,6902,4494,4494
24563,2017-02,7532,5991,7532
24564,2017-02,7532,5991,5991
24565,2017-02,7532,5991,5991
24570,2017-02,4494,4688,4494
24571,2017-02,4494,4688,4688
24572,2017-02,4494,4688,4494
24578,2017-02,5995,7175,7175
24579,2017-02,5995,7175,7175
24580,2017-02,4602,5991,5991
24581,2017-02,4602,5991,4602
24582,2017-02,4602,5991,5991
24585,2017-02,4608,7175,4608
24586,2017-02,4608,7175,4608
24559,2017-02,6902,4494,4494
24589,2017-02,7010,5973,7010
24591,2017-02,6301,7598,6301
24592,2017-02,6301,7598,6301
24593,2017-02,5995,5991,5995
24594,2017-02,5995,5991,5995
24597,2017-02,6301,4643,4643
24598,2017-02,6301,4643,6301
24599,2017-02,6301,4643,4643
24603,2017-02,7557,5973,5973
24604,2017-02,7557,5973,5973
24607,2017-02,7175,4494,4494
24608,2017-02,7175,4494,7175
24609,2017-02,7175,4494,7175
24630,2017-02,7532,4688,7532
24631,2017-02,7532,4688,7532
24590,2017-02,7010,5973,7010
24558,2017-02,6902,4494,6902
24554,2017-02,5991,7175,7175
24553,2017-02,5991,7175,7175
24847,2017-02,5988,7157,7157
24449,2017-02,7583,7532,7532
24466,2017-02,7532,4501,7532
24467,2017-02,7532,4501,7532
24501,2017-02,6736,6301,6736
24502,2017-02,6736,6301,6301
24503,2017-02,6736,6301,6736
24508,2017-02,5974,7557,7557
24509,2017-02,5974,7557,7557
24510,2017-02,7010,5973,5973
24511,2017-02,7010,5973,7010
24512,2017-02,7010,5973,7010
24521,2017-02,5974,7010,7010
24522,2017-02,5974,7010,7010
24523,2017-02,7175,4688,7175
24524,2017-02,7175,4688,7175
24525,2017-02,5973,7557,5973
24548,2017-02,5995,5988,5995
24547,2017-02,5995,5988,5995
24546,2017-02,4991,4494,4991
24545,2017-02,4991,4494,4494
24544,2017-02,4991,4494,4991
24543,2017-02,4602,6902,4602
24632,2017-02,4494,6665,6665
24542,2017-02,4602,6902,4602
24537,2017-02,7532,5988,5988
24536,2017-02,7532,5988,7532
24535,2017-02,7532,5988,5988
24531,2017-02,5995,4991,4991
24530,2017-02,5995,4991,4991
24526,2017-02,5973,7557,5973
24541,2017-02,4602,6902,6902
24633,2017-02,6134,6667,6134
24552,2017-02,5991,7175,5991
24635,2017-02,6902,4688,6902
24716,2017-02,6290,7010,7010
24717,2017-02,5991,6667,6667
24719,2017-02,5974,6736,6736
24720,2017-02,6301,7575,6301
24722,2017-02,6736,5974,5974
24723,2017-02,6134,5378,5378
24725,2017-02,6667,5991,5991
24728,2017-02,7557,7104,7557
24729,2017-02,5991,5995,5991
24730,2017-02,7104,7557,7557
24731,2017-02,7010,6290,7010
24732,2017-02,6615,6211,6615
24735,2017-02,6211,6615,6615
24747,2017-02,7157,6375,6375
24715,2017-02,7555,7157,7157
24748,2017-02,7157,6375,6375
24766,2017-02,6137,5005,6137
24767,2017-02,6290,6211,6290
24768,2017-02,5005,6137,6137
24770,2017-02,6211,6290,6290
24774,2017-02,5974,6386,5974
24778,2017-02,6386,5974,5974
24779,2017-02,5973,7557,5973
24781,2017-02,7557,5973,5973
24802,2017-02,7532,7331,7331
24803,2017-02,7532,7331,7532
24804,2017-02,7532,7331,7532
24819,2017-02,7157,7318,7157
24634,2017-02,6902,7168,6902
24820,2017-02,7157,7318,7157
24765,2017-02,6301,4643,4643
24713,2017-02,5378,6134,6134
24746,2017-02,7157,6375,7157
24708,2017-02,4674,5310,4674
24665,2017-02,5378,4608,5378
24664,2017-02,7157,6375,7157
24663,2017-02,6902,7578,6902
24661,2017-02,6667,7175,6667
24659,2017-02,4501,7532,7532
24658,2017-02,6375,7532,7532
24657,2017-02,7175,6667,6667
24645,2017-02,7175,4411,7175
24644,2017-02,6667,6134,6134
24643,2017-02,4411,7175,7175
24641,2017-02,4608,6665,4608
24640,2017-02,6665,4494,4494
24710,2017-02,5995,5991,5991
24638,2017-02,6301,6171,6301
24636,2017-02,6665,4608,6665
24667,2017-02,7533,4991,7533
24668,2017-02,4494,4411,4494
24660,2017-02,4991,7533,7533
24669,2017-02,5005,6673,6673
24706,2017-02,7168,7532,7532
24688,2017-02,6615,6736,6615
24687,2017-02,7010,6137,6137
24686,2017-02,4608,5378,4608
24684,2017-02,5752,7104,5752
24683,2017-02,4411,4494,4494
24705,2017-02,5310,4674,4674
24680,2017-02,6301,7590,6301
24678,2017-02,6137,7010,6137
24677,2017-02,7104,5752,5752
24676,2017-02,6736,6615,6615
24671,2017-02,7157,7607,7157
24681,2017-02,6673,5005,5005
26805,2017-03,6301,7689,6301
26754,2017-03,7557,6137,6137
26755,2017-03,6137,7557,6137
26757,2017-03,6290,6386,6386
26771,2017-03,6301,7689,6301
27405,2017-03,4674,7667,7667
26772,2017-03,7532,7397,7532
26783,2017-03,6290,7640,6290
26781,2017-03,4468,7532,7532
26806,2017-03,7532,7397,7532
26784,2017-03,4674,7331,7331
26791,2017-03,6710,5005,6710
26793,2017-03,6710,5005,6710
26792,2017-03,6710,5005,6710
26752,2017-03,6211,6736,6211
26776,2017-03,4674,6343,4674
26751,2017-03,6301,6707,6301
26672,2017-03,5974,5973,5974
26749,2017-03,6386,6290,6290
26663,2017-03,5752,5005,5752
26668,2017-03,5973,5974,5974
26810,2017-03,4674,6343,4674
26669,2017-03,5005,5752,5752
26705,2017-03,6673,7010,6673
26707,2017-03,6736,6211,6211
26711,2017-03,6386,6290,6290
26712,2017-03,7010,6673,7010
26713,2017-03,6301,6707,6301
26714,2017-03,6211,6736,6211
26716,2017-03,7557,6137,6137
26717,2017-03,6137,7557,6137
26719,2017-03,6290,6386,6386
26743,2017-03,6673,7010,6673
26745,2017-03,6736,6211,6211
26750,2017-03,7010,6673,7010
26815,2017-03,4468,7532,7532
26889,2017-03,5974,6673,6673
26818,2017-03,4674,7331,7331
26876,2017-03,6736,6673,6673
26877,2017-03,6736,6673,6673
26878,2017-03,5005,6290,6290
26879,2017-03,5005,6290,5005
26880,2017-03,5005,6290,6290
26884,2017-03,4494,5310,4494
26885,2017-03,4494,5310,5310
26873,2017-03,4494,6497,4494
26886,2017-03,4494,5310,5310
26888,2017-03,5310,7532,5310
26890,2017-03,5974,6673,5974
26891,2017-03,5974,6673,5974
26892,2017-03,5974,7104,5974
26893,2017-03,5974,7104,5974
26894,2017-03,4501,7157,7157
26654,2017-03,7533,7175,7533
26887,2017-03,5310,7532,5310
26817,2017-03,6290,7640,6290
26872,2017-03,4494,6497,4494
26868,2017-03,7533,4991,4991
26825,2017-03,6710,5005,6710
26826,2017-03,6710,5005,6710
26827,2017-03,6710,5005,6710
26836,2017-03,4501,7157,7157
26843,2017-03,6290,4643,6290
26847,2017-03,6301,6736,6736
26848,2017-03,7557,7106,7106
26869,2017-03,7533,4991,4991
26849,2017-03,7557,7106,7557
26853,2017-03,7169,4674,4674
26854,2017-03,7169,4674,4674
26858,2017-03,6094,6902,6902
26859,2017-03,6094,6902,6094
26860,2017-03,6094,6902,6094
26866,2017-03,7533,4991,4991
26867,2017-03,7533,4991,7533
26850,2017-03,7557,7106,7557
26653,2017-03,5378,4494,5378
26432,2017-03,6667,4608,4608
26648,2017-03,6902,5929,5929
26470,2017-03,5310,5378,5310
26478,2017-03,7533,4608,4608
26479,2017-03,4608,7533,7533
26482,2017-03,5974,6673,6673
26483,2017-03,7558,6301,6301
26484,2017-03,6673,5974,6673
26485,2017-03,5005,6386,5005
26486,2017-03,7104,6615,6615
26487,2017-03,6386,5005,5005
26488,2017-03,6615,7104,6615
26503,2017-03,5974,7010,7010
26504,2017-03,5974,7010,7010
26508,2017-03,5310,5991,5991
26509,2017-03,5310,5991,5310
26510,2017-03,5310,5991,5310
26465,2017-03,4674,4411,4411
26463,2017-03,4411,4674,4411
26462,2017-03,4991,5991,4991
26458,2017-03,5991,4991,5991
26415,2017-03,6211,5974,5974
26417,2017-03,4674,6667,6667
26419,2017-03,7157,7586,7157
26420,2017-03,6902,7532,7532
26421,2017-03,6667,4674,4674
26422,2017-03,4608,6667,4608
26424,2017-03,6902,6651,6651
26515,2017-03,5378,5310,5310
26425,2017-03,5995,5310,5310
26428,2017-03,4991,4411,4411
26901,2017-03,6290,4643,6290
26435,2017-03,5310,5995,5310
26437,2017-03,6301,7587,6301
26454,2017-03,6211,5974,5974
26455,2017-03,6211,5974,5974
26457,2017-03,5378,5310,5310
26426,2017-03,4411,4991,4411
26516,2017-03,5991,4991,5991
26520,2017-03,4991,5991,4991
26521,2017-03,4411,4674,4411
26582,2017-03,4494,5378,5378
26583,2017-03,6134,5995,5995
26588,2017-03,6902,5929,5929
26591,2017-03,5395,6902,6902
26593,2017-03,5378,4494,5378
26594,2017-03,7533,7175,7533
26603,2017-03,5752,5005,5752
26581,2017-03,5995,6134,5995
26608,2017-03,5973,5974,5974
26612,2017-03,5974,5973,5974
26633,2017-03,6665,6667,6667
26636,2017-03,6667,6665,6665
26638,2017-03,7175,7533,7533
26641,2017-03,5995,6134,5995
26642,2017-03,4494,5378,5378
26643,2017-03,6134,5995,5995
26609,2017-03,5005,5752,5752
26651,2017-03,5395,6902,6902
26578,2017-03,7175,7533,7533
26573,2017-03,6665,6667,6667
26523,2017-03,4674,4411,4411
26528,2017-03,5310,5378,5310
26536,2017-03,7533,4608,4608
26537,2017-03,4608,7533,7533
26540,2017-03,5974,6673,6673
26541,2017-03,7558,6301,6301
26542,2017-03,6673,5974,6673
26576,2017-03,6667,6665,6665
26543,2017-03,5005,6386,5005
26545,2017-03,6386,5005,5005
26546,2017-03,6615,7104,6615
26561,2017-03,5974,7010,7010
26562,2017-03,5974,7010,7010
26566,2017-03,5310,5991,5991
26567,2017-03,5310,5991,5310
26568,2017-03,5310,5991,5310
26544,2017-03,7104,6615,6615
26905,2017-03,6301,6736,6736
27134,2017-03,5395,4674,5395
26907,2017-03,7557,7106,7557
27222,2017-03,6137,6615,6615
27251,2017-03,4674,5995,5995
27252,2017-03,4991,6667,4991
27254,2017-03,7533,5310,7533
27256,2017-03,5310,7533,5310
27259,2017-03,6667,4991,6667
27260,2017-03,5995,4674,5995
27261,2017-03,5378,5991,5991
27262,2017-03,5991,5378,5991
27268,2017-03,6673,6211,6211
27269,2017-03,7104,7010,7010
27270,2017-03,7010,7104,7010
27273,2017-03,6736,5005,5005
27274,2017-03,5005,6736,5005
27275,2017-03,6211,5973,6211
27221,2017-03,6615,5752,5752
27220,2017-03,6386,5973,5973
27218,2017-03,6615,6137,6137
27217,2017-03,7589,6301,6301
27161,2017-03,6615,5752,5752
27162,2017-03,6137,6615,6615
27190,2017-03,7331,7157,7157
27191,2017-03,5988,7157,5988
27194,2017-03,5395,4674,5395
27195,2017-03,6134,6665,6665
27198,2017-03,4608,4411,4411
27276,2017-03,6211,6673,6211
27202,2017-03,6651,7157,7157
27206,2017-03,6665,6134,6665
27209,2017-03,4411,4608,4608
27211,2017-03,5995,4991,5995
27212,2017-03,5752,6615,5752
27213,2017-03,5973,6386,5973
27214,2017-03,5395,4674,4674
27216,2017-03,7157,5929,7157
27203,2017-03,4602,4674,4602
27295,2017-03,4674,5995,5995
27296,2017-03,4991,6667,4991
27298,2017-03,7533,5310,7533
27352,2017-03,6137,6211,6137
27369,2017-03,4674,7667,7667
27370,2017-03,4674,7667,4674
27371,2017-03,4674,7667,7667
27374,2017-03,7532,7607,7532
27378,2017-03,5752,5974,5752
27379,2017-03,7557,6615,6615
27351,2017-03,6615,7557,6615
27380,2017-03,6211,6137,6211
27382,2017-03,6290,6673,6673
27383,2017-03,6673,6290,6673
27385,2017-03,6615,7557,6615
27386,2017-03,6137,6211,6137
27403,2017-03,4674,7667,7667
27404,2017-03,4674,7667,4674
26414,2017-03,6211,5974,5974
27381,2017-03,5974,5752,5974
27160,2017-03,6386,5973,5973
27349,2017-03,6673,6290,6673
27347,2017-03,5974,5752,5974
27300,2017-03,5310,7533,5310
27303,2017-03,6667,4991,6667
27304,2017-03,5995,4674,5995
27305,2017-03,5378,5991,5991
27306,2017-03,5991,5378,5991
27312,2017-03,6673,6211,6211
27313,2017-03,7104,7010,7010
27348,2017-03,6290,6673,6673
27314,2017-03,7010,7104,7010
27318,2017-03,5005,6736,5005
27319,2017-03,6211,5973,6211
27320,2017-03,6211,6673,6211
27340,2017-03,7532,7607,7532
27344,2017-03,5752,5974,5752
27345,2017-03,7557,6615,6615
27346,2017-03,6211,6137,6211
27317,2017-03,6736,5005,5005
26906,2017-03,7557,7106,7106
27158,2017-03,6615,6137,6137
27156,2017-03,7157,5929,7157
26945,2017-03,5310,7532,5310
26946,2017-03,5310,7532,5310
26947,2017-03,5974,6673,6673
26948,2017-03,5974,6673,5974
26949,2017-03,5974,6673,5974
26950,2017-03,5974,7104,5974
26951,2017-03,5974,7104,5974
26979,2017-03,6290,7557,7557
26980,2017-03,6290,7557,6290
26981,2017-03,6290,7557,6290
26984,2017-03,5929,5378,5378
26985,2017-03,5929,5378,5929
26986,2017-03,5929,5378,5378
26987,2017-03,5929,5378,5378
26991,2017-03,5974,6290,6290
26944,2017-03,4494,5310,5310
26943,2017-03,4494,5310,5310
26942,2017-03,4494,5310,4494
26938,2017-03,5005,6290,6290
26908,2017-03,7557,7106,7557
26911,2017-03,7169,4674,4674
26912,2017-03,7169,4674,4674
26916,2017-03,6094,6902,6902
26917,2017-03,6094,6902,6094
26918,2017-03,6094,6902,6094
26924,2017-03,7533,4991,4991
26992,2017-03,5974,6290,5974
26925,2017-03,7533,4991,7533
26927,2017-03,7533,4991,4991
26930,2017-03,4494,6497,4494
26931,2017-03,4494,6497,4494
26934,2017-03,6736,6673,6673
26935,2017-03,6736,6673,6673
26936,2017-03,5005,6290,6290
26937,2017-03,5005,6290,5005
26926,2017-03,7533,4991,4991
26993,2017-03,5974,6290,6290
27021,2017-03,6290,7557,7557
27022,2017-03,6290,7557,6290
27099,2017-03,7532,5988,7532
27119,2017-03,4674,7663,7663
27120,2017-03,4674,7663,4674
27121,2017-03,4674,7663,7663
27130,2017-03,7331,7157,7157
27131,2017-03,5988,7157,5988
27135,2017-03,6134,6665,6665
27097,2017-03,4501,6902,6902
27138,2017-03,4608,4411,4411
27143,2017-03,4602,4674,4602
27146,2017-03,6665,6134,6665
27149,2017-03,4411,4608,4608
27151,2017-03,5995,4991,5995
27152,2017-03,5752,6615,5752
27153,2017-03,5973,6386,5973
27154,2017-03,5395,4674,4674
27142,2017-03,6651,7157,7157
27157,2017-03,7589,6301,6301
27086,2017-03,4494,7175,7175
27084,2017-03,7175,4494,4494
27023,2017-03,6290,7557,6290
27026,2017-03,5929,5378,5378
27027,2017-03,5929,5378,5929
27028,2017-03,5929,5378,5378
27029,2017-03,5929,5378,5378
27033,2017-03,5974,6290,6290
27034,2017-03,5974,6290,5974
27085,2017-03,7169,7532,7169
27035,2017-03,5974,6290,6290
27038,2017-03,7169,7532,7169
27039,2017-03,4494,7175,7175
27050,2017-03,4501,6902,6902
27052,2017-03,7532,5988,7532
27072,2017-03,4674,7663,7663
27073,2017-03,4674,7663,4674
27074,2017-03,4674,7663,7663
27037,2017-03,7175,4494,4494
26397,2017-03,6301,7587,6301
26010,2017-03,4991,4608,4991
26392,2017-03,6667,4608,4608
25702,2017-03,4411,6667,6667
25706,2017-03,6667,4411,6667
25709,2017-03,5991,4608,4608
25710,2017-03,7533,4494,4494
25711,2017-03,7020,7532,7020
25712,2017-03,4494,7533,4494
25719,2017-03,5973,6736,5973
25721,2017-03,6736,5973,5973
25722,2017-03,4608,5991,4608
25726,2017-03,7557,5974,7557
25730,2017-03,5974,7557,5974
25733,2017-03,7557,6386,7557
25734,2017-03,7557,6386,7557
25735,2017-03,5973,6736,5973
25736,2017-03,5973,6736,5973
25700,2017-03,4991,7169,4991
25699,2017-03,4991,7169,4991
25683,2017-03,4643,6211,4643
25682,2017-03,4643,6211,6211
25642,2017-03,6290,6301,6290
25643,2017-03,6290,6301,6301
25644,2017-03,4494,7020,7020
25645,2017-03,4494,7020,4494
25646,2017-03,4494,7020,7020
25650,2017-03,6665,5378,5378
25652,2017-03,7157,6902,6902
25741,2017-03,7157,6651,6651
25653,2017-03,7157,4688,7157
25656,2017-03,6987,6301,6301
25657,2017-03,7533,5995,7533
25663,2017-03,6673,6386,6673
25667,2017-03,7010,5752,5752
25668,2017-03,5995,7533,7533
25670,2017-03,5752,7010,7010
25671,2017-03,6386,6673,6673
25654,2017-03,5378,6665,5378
25641,2017-03,6290,6301,6301
25742,2017-03,7157,6651,6651
25750,2017-03,5995,6896,5995
25837,2017-03,6651,7533,7533
25838,2017-03,7010,6386,7010
25839,2017-03,7010,6386,7010
25842,2017-03,6902,7175,6902
25843,2017-03,6902,7175,7175
25844,2017-03,6902,7175,6902
25857,2017-03,5752,7106,5752
25858,2017-03,5752,7106,5752
25865,2017-03,7145,7533,7533
25866,2017-03,7145,7533,7145
25869,2017-03,6301,6710,6301
25870,2017-03,6301,6710,6710
25879,2017-03,7557,4643,7557
25880,2017-03,7557,4643,4643
25889,2017-03,6134,7533,7533
25836,2017-03,6651,7533,7533
25835,2017-03,6301,7624,6301
25834,2017-03,6301,7624,6301
25832,2017-03,7532,5395,7532
25775,2017-03,6290,6137,6137
25781,2017-03,6137,6290,6137
25782,2017-03,6615,6673,6673
25785,2017-03,6211,5005,6211
25786,2017-03,5005,6211,6211
25787,2017-03,6673,6615,6673
25795,2017-03,6211,4643,6211
25749,2017-03,5995,6896,5995
25796,2017-03,6211,4643,6211
25808,2017-03,6211,7624,6211
25816,2017-03,5991,7532,7532
25817,2017-03,5991,7532,5991
25818,2017-03,5991,7532,5991
25825,2017-03,7557,5005,5005
25826,2017-03,7557,5005,7557
25827,2017-03,7557,5005,7557
25807,2017-03,6211,7624,6211
25632,2017-03,5929,7157,7157
25631,2017-03,5929,7157,7157
25622,2017-03,7557,6301,6301
25411,2017-03,7157,6134,7157
25412,2017-03,6211,6301,6301
25413,2017-03,6211,6301,6211
25425,2017-03,5005,7106,5005
25426,2017-03,5005,7106,5005
25432,2017-03,5752,4608,4608
25440,2017-03,4608,7175,7175
25443,2017-03,7175,5378,7175
25446,2017-03,7533,6137,6137
25447,2017-03,4608,7533,7533
25448,2017-03,7533,5378,7533
25449,2017-03,5752,7533,7533
25451,2017-03,6137,5378,5378
25452,2017-03,4608,6137,4608
25454,2017-03,6137,7175,6137
25410,2017-03,7157,6134,6134
25401,2017-03,4411,4991,4991
25400,2017-03,4411,6665,6665
25398,2017-03,6615,6665,6665
26395,2017-03,5310,5995,5310
25375,2017-03,7010,6665,6665
25378,2017-03,6665,6667,6667
25379,2017-03,6667,7010,6667
25382,2017-03,6667,6665,6665
25383,2017-03,6615,6667,6667
25384,2017-03,4411,6667,6667
25460,2017-03,5752,7175,5752
25385,2017-03,6615,7010,7010
